"","GO.ID","Term","Annotated","Significant","Expected","classic","KS"
"5172","GO:0010833","telomere maintenance via telomere length...",74,6,7.22,"1.00000","0.40222"
"5173","GO:0018904","ether metabolic process",13,1,1.27,"1.00000","0.77189"
"5174","GO:0019395","fatty acid oxidation",71,4,6.93,"1.00000","0.79418"
"5175","GO:0072087","renal vesicle development",11,1,1.07,"1.00000","1.00000"
"5176","GO:0072088","nephron epithelium morphogenesis",59,12,5.76,"1.00000","1.00000"
"5177","GO:0050792","regulation of viral process",96,11,9.37,"1.00000","0.34027"
"5178","GO:0050793","regulation of developmental process",1731,220,169,"1.00000","0.11552"
"5179","GO:0072073","kidney epithelium development",111,20,10.84,"1.00000","1.00000"
"5180","GO:0050794","regulation of cellular process",4995,546,487.68,"1.00000","0.55783"
"5181","GO:0141124","intracellular signaling cassette",964,134,94.12,"1.00000","1.00000"
"5182","GO:0072074","kidney mesenchyme development",17,4,1.66,"1.00000","1.00000"
"5183","GO:0050795","regulation of behavior",214,38,20.89,"1.00000","0.00629"
"5184","GO:0035069","larval midgut histolysis",35,3,3.42,"1.00000","0.44460"
"5185","GO:2000772","regulation of cellular senescence",21,1,2.05,"1.00000","0.73333"
"5186","GO:0045685","regulation of glial cell differentiation",54,9,5.27,"1.00000","0.00234"
"5187","GO:2000779","regulation of double-strand break repair",47,2,4.59,"1.00000","0.11157"
"5188","GO:0035051","cardiocyte differentiation",125,22,12.2,"1.00000","0.16220"
"5189","GO:0072021","ascending thin limb development",13,3,1.27,"1.00000","1.00000"
"5190","GO:0001763","morphogenesis of a branching structure",183,38,17.87,"1.00000","0.54172"
"5191","GO:0016198","axon choice point recognition",51,9,4.98,"1.00000","1.00000"
"5192","GO:0030810","positive regulation of nucleotide biosyn...",31,5,3.03,"1.00000","1.00000"
"5193","GO:1904181","positive regulation of membrane depolari...",18,1,1.76,"1.00000","0.52579"
"5194","GO:0030811","regulation of nucleotide catabolic proce...",39,6,3.81,"1.00000","1.00000"
"5195","GO:0033233","regulation of protein sumoylation",16,3,1.56,"1.00000","0.13960"
"5196","GO:0030813","positive regulation of nucleotide catabo...",20,1,1.95,"1.00000","1.00000"
"5197","GO:2000725","regulation of cardiac muscle cell differ...",30,5,2.93,"1.00000","1.00000"
"5198","GO:0070206","protein trimerization",60,6,5.86,"1.00000","0.53721"
"5199","GO:0072010","glomerular epithelium development",18,4,1.76,"1.00000","0.32517"
"5200","GO:0019362","pyridine nucleotide metabolic process",99,7,9.67,"1.00000","1.00000"
"5201","GO:0001752","compound eye photoreceptor fate commitme...",35,5,3.42,"1.00000","0.66693"
"5202","GO:0019364","pyridine nucleotide catabolic process",58,6,5.66,"1.00000","0.94603"
"5203","GO:0035088","establishment or maintenance of apical/b...",89,11,8.69,"1.00000","0.07394"
"5204","GO:0035089","establishment of apical/basal cell polar...",29,4,2.83,"1.00000","0.68153"
"5205","GO:0045621","positive regulation of lymphocyte differ...",31,4,3.03,"1.00000","0.25678"
"5206","GO:0044003","modulation by symbiont of host process",37,5,3.61,"1.00000","0.30276"
"5207","GO:0050764","regulation of phagocytosis",71,6,6.93,"1.00000","0.56226"
"5208","GO:0141137","positive regulation of gene expression, ...",49,4,4.78,"1.00000","1.00000"
"5209","GO:0045611","negative regulation of hemocyte differen...",11,1,1.07,"1.00000","0.86573"
"5210","GO:0030832","regulation of actin filament length",108,12,10.54,"1.00000","0.37779"
"5211","GO:0045613","regulation of plasmatocyte differentiati...",10,1,0.98,"1.00000","1.00000"
"5212","GO:0061217","regulation of mesonephros development",10,4,0.98,"1.00000","1.00000"
"5213","GO:0045619","regulation of lymphocyte differentiation",59,6,5.76,"1.00000","0.15265"
"5214","GO:0001774","microglial cell activation",15,1,1.46,"1.00000","0.63830"
"5215","GO:0001776","leukocyte homeostasis",39,4,3.81,"1.00000","0.32168"
"5216","GO:0061245","establishment or maintenance of bipolar ...",89,11,8.69,"1.00000","1.00000"
"5217","GO:0033206","meiotic cytokinesis",59,2,5.76,"1.00000","0.85866"
"5218","GO:0021859","pyramidal neuron differentiation",13,2,1.27,"1.00000","1.00000"
"5219","GO:0010591","regulation of lamellipodium assembly",27,4,2.64,"1.00000","0.63688"
"5220","GO:0010594","regulation of endothelial cell migration",99,15,9.67,"1.00000","0.37339"
"5221","GO:0010596","negative regulation of endothelial cell ...",20,5,1.95,"1.00000","0.48781"
"5222","GO:0050789","regulation of biological process",5260,583,513.55,"1.00000","1.00000"
"5223","GO:0021885","forebrain cell migration",63,6,6.15,"1.00000","1.00000"
"5224","GO:0045637","regulation of myeloid cell differentiati...",134,11,13.08,"1.00000","0.15428"
"5225","GO:0019320","hexose catabolic process",39,3,3.81,"1.00000","0.80707"
"5226","GO:0001710","mesodermal cell fate commitment",35,3,3.42,"1.00000","0.85245"
"5227","GO:0001711","endodermal cell fate commitment",33,3,3.22,"1.00000","0.14953"
"5228","GO:0050777","negative regulation of immune response",59,5,5.76,"1.00000","0.53148"
"5229","GO:0050778","positive regulation of immune response",333,38,32.51,"1.00000","0.06858"
"5230","GO:0050779","RNA destabilization",74,4,7.22,"1.00000","0.26559"
"5231","GO:0021872","forebrain generation of neurons",54,7,5.27,"1.00000","0.89392"
"5232","GO:0048333","mesodermal cell differentiation",44,3,4.3,"1.00000","0.25790"
"5233","GO:0030808","regulation of nucleotide biosynthetic pr...",61,10,5.96,"1.00000","1.00000"
"5234","GO:0030809","negative regulation of nucleotide biosyn...",14,3,1.37,"1.00000","1.00000"
"5235","GO:0072006","nephron development",108,21,10.54,"1.00000","1.00000"
"5236","GO:0019317","fucose catabolic process",15,1,1.46,"1.00000","1.00000"
"5237","GO:0019318","hexose metabolic process",133,17,12.99,"1.00000","0.54633"
"5238","GO:0019319","hexose biosynthetic process",34,2,3.32,"1.00000","0.63649"
"5239","GO:0072009","nephron epithelium development",93,18,9.08,"1.00000","1.00000"
"5240","GO:0010562","positive regulation of phosphorus metabo...",605,71,59.07,"1.00000","1.00000"
"5241","GO:0010563","negative regulation of phosphorus metabo...",365,47,35.64,"1.00000","1.00000"
"5242","GO:0001738","morphogenesis of a polarized epithelium",150,24,14.65,"1.00000","0.81784"
"5243","GO:0008363","larval chitin-based cuticle development",15,5,1.46,"1.00000","0.77730"
"5244","GO:1900368","regulation of post-transcriptional gene ...",36,3,3.51,"1.00000","1.00000"
"5245","GO:0010559","regulation of glycoprotein biosynthetic ...",26,1,2.54,"1.00000","0.82591"
"5246","GO:0008354","germ cell migration",38,2,3.71,"1.00000","0.06546"
"5247","GO:0050730","regulation of peptidyl-tyrosine phosphor...",139,11,13.57,"1.00000","0.67828"
"5248","GO:0050732","negative regulation of peptidyl-tyrosine...",43,2,4.2,"1.00000","0.28860"
"5249","GO:0033762","response to glucagon",20,2,1.95,"1.00000","0.58779"
"5250","GO:0009991","response to extracellular stimulus",522,58,50.96,"1.00000","1.00000"
"5251","GO:0001703","gastrulation with mouth forming first",31,3,3.03,"1.00000","1.00000"
"5252","GO:0009994","oocyte differentiation",229,17,22.36,"1.00000","0.68446"
"5253","GO:0010574","regulation of vascular endothelial growt...",19,2,1.86,"1.00000","1.00000"
"5254","GO:0098926","postsynaptic signal transduction",28,4,2.73,"1.00000","0.81913"
"5255","GO:0033750","ribosome localization",14,1,1.37,"1.00000","0.14598"
"5256","GO:1901990","regulation of mitotic cell cycle phase t...",307,26,29.97,"1.00000","0.30523"
"5257","GO:1901991","negative regulation of mitotic cell cycl...",131,11,12.79,"1.00000","1.00000"
"5258","GO:1901993","regulation of meiotic cell cycle phase t...",13,2,1.27,"1.00000","1.00000"
"5259","GO:1900370","positive regulation of post-transcriptio...",16,1,1.56,"1.00000","0.28262"
"5260","GO:1900371","regulation of purine nucleotide biosynth...",61,10,5.96,"1.00000","0.72887"
"5261","GO:1900372","negative regulation of purine nucleotide...",14,3,1.37,"1.00000","0.88031"
"5262","GO:0150115","cell-substrate junction organization",89,9,8.69,"1.00000","1.00000"
"5263","GO:0150116","regulation of cell-substrate junction or...",35,3,3.42,"1.00000","1.00000"
"5264","GO:0098916","anterograde trans-synaptic signaling",558,96,54.48,"1.00000","1.00000"
"5265","GO:0021800","cerebral cortex tangential migration",11,1,1.07,"1.00000","0.23372"
"5266","GO:0070741","response to interleukin-6",20,1,1.95,"1.00000","0.72142"
"5267","GO:0098930","axonal transport",48,4,4.69,"1.00000","0.52464"
"5268","GO:0036119","response to platelet-derived growth fact...",28,4,2.73,"1.00000","0.69842"
"5269","GO:0016101","diterpenoid metabolic process",47,8,4.59,"1.00000","0.16642"
"5270","GO:0010543","regulation of platelet activation",21,4,2.05,"1.00000","0.38405"
"5271","GO:0009966","regulation of signal transduction",1730,221,168.91,"1.00000","0.87384"
"5272","GO:0030588","pseudocleavage",16,2,1.56,"1.00000","0.30619"
"5273","GO:0032392","DNA geometric change",97,7,9.47,"1.00000","0.41055"
"5274","GO:0097553","calcium ion transmembrane import into cy...",100,16,9.76,"1.00000","1.00000"
"5275","GO:0008334","histone mRNA metabolic process",25,3,2.44,"1.00000","0.45342"
"5276","GO:0061756","leukocyte adhesion to vascular endotheli...",12,1,1.17,"1.00000","1.00000"
"5277","GO:0050896","response to stimulus",4476,517,437.01,"1.00000","1.00000"
"5278","GO:0009988","cell-cell recognition",44,3,4.3,"1.00000","0.40186"
"5279","GO:0030520","intracellular estrogen receptor signalin...",27,2,2.64,"1.00000","0.57203"
"5280","GO:0030521","androgen receptor signaling pathway",49,1,4.78,"1.00000","0.54285"
"5281","GO:1901983","regulation of protein acetylation",64,13,6.25,"1.00000","1.00000"
"5282","GO:1901987","regulation of cell cycle phase transitio...",422,33,41.2,"1.00000","1.00000"
"5283","GO:1901988","negative regulation of cell cycle phase ...",235,17,22.94,"1.00000","1.00000"
"5284","GO:1901989","positive regulation of cell cycle phase ...",111,10,10.84,"1.00000","1.00000"
"5285","GO:1901970","positive regulation of mitotic sister ch...",18,1,1.76,"1.00000","0.15345"
"5286","GO:0048486","parasympathetic nervous system developme...",12,1,1.17,"1.00000","1.00000"
"5287","GO:1901976","regulation of cell cycle checkpoint",35,1,3.42,"1.00000","1.00000"
"5288","GO:0032365","intracellular lipid transport",35,5,3.42,"1.00000","0.40632"
"5289","GO:0032366","intracellular sterol transport",21,5,2.05,"1.00000","1.00000"
"5290","GO:2000816","negative regulation of mitotic sister ch...",35,3,3.42,"1.00000","1.00000"
"5291","GO:0042987","amyloid precursor protein catabolic proc...",28,3,2.73,"1.00000","0.60771"
"5292","GO:0032350","regulation of hormone metabolic process",35,6,3.42,"1.00000","0.34068"
"5293","GO:0097529","myeloid leukocyte migration",65,6,6.35,"1.00000","0.01897"
"5294","GO:0032351","negative regulation of hormone metabolic...",14,4,1.37,"1.00000","1.00000"
"5295","GO:0050863","regulation of T cell activation",98,13,9.57,"1.00000","1.00000"
"5296","GO:0050864","regulation of B cell activation",48,3,4.69,"1.00000","1.00000"
"5297","GO:0001885","endothelial cell development",44,9,4.3,"1.00000","0.27262"
"5298","GO:0050865","regulation of cell activation",204,24,19.92,"1.00000","1.00000"
"5299","GO:0050866","negative regulation of cell activation",63,10,6.15,"1.00000","0.76246"
"5300","GO:0055090","acylglycerol homeostasis",26,1,2.54,"1.00000","0.54126"
"5301","GO:0055092","sterol homeostasis",52,9,5.08,"1.00000","1.00000"
"5302","GO:0055094","response to lipoprotein particle",15,5,1.46,"1.00000","1.00000"
"5303","GO:0050851","antigen receptor-mediated signaling path...",83,10,8.1,"1.00000","0.85643"
"5304","GO:0032371","regulation of sterol transport",22,5,2.15,"1.00000","1.00000"
"5305","GO:0001823","mesonephros development",63,14,6.15,"1.00000","1.00000"
"5306","GO:0032373","positive regulation of sterol transport",13,4,1.27,"1.00000","1.00000"
"5307","GO:0001824","blastocyst development",69,1,6.74,"1.00000","0.44108"
"5308","GO:0050886","endocrine process",55,10,5.37,"1.00000","1.00000"
"5309","GO:0036293","response to decreased oxygen levels",263,42,25.68,"1.00000","0.08336"
"5310","GO:0036294","cellular response to decreased oxygen le...",114,15,11.13,"1.00000","0.53673"
"5311","GO:0036296","response to increased oxygen levels",39,8,3.81,"1.00000","1.00000"
"5312","GO:0050870","positive regulation of T cell activation",55,6,5.37,"1.00000","1.00000"
"5313","GO:0050871","positive regulation of B cell activation",33,1,3.22,"1.00000","1.00000"
"5314","GO:0022904","respiratory electron transport chain",55,2,5.37,"1.00000","0.27625"
"5315","GO:0050877","nervous system process",799,139,78.01,"1.00000","0.03197"
"5316","GO:0050878","regulation of body fluid levels",272,38,26.56,"1.00000","0.59735"
"5317","GO:0055064","chloride ion homeostasis",13,3,1.27,"1.00000","0.88097"
"5318","GO:0001840","neural plate development",18,1,1.76,"1.00000","0.29697"
"5319","GO:0050820","positive regulation of coagulation",16,1,1.56,"1.00000","0.04565"
"5320","GO:0090596","sensory organ morphogenesis",424,71,41.4,"1.00000","0.31435"
"5321","GO:0090598","male anatomical structure morphogenesis",69,11,6.74,"1.00000","1.00000"
"5322","GO:0055057","neuroblast division",57,10,5.57,"1.00000","0.74078"
"5323","GO:0001832","blastocyst growth",28,1,2.73,"1.00000","0.46524"
"5324","GO:0010662","regulation of striated muscle cell apopt...",29,3,2.83,"1.00000","1.00000"
"5325","GO:0050817","coagulation",172,18,16.79,"1.00000","0.69481"
"5326","GO:0036260","RNA capping",22,2,2.15,"1.00000","1.00000"
"5327","GO:0050818","regulation of coagulation",47,6,4.59,"1.00000","1.00000"
"5328","GO:0021511","spinal cord patterning",24,4,2.34,"1.00000","0.85253"
"5329","GO:0050819","negative regulation of coagulation",27,6,2.64,"1.00000","1.00000"
"5330","GO:0010669","epithelial structure maintenance",37,5,3.61,"1.00000","0.63248"
"5331","GO:0021513","spinal cord dorsal/ventral patterning",23,4,2.25,"1.00000","0.29958"
"5332","GO:0055086","nucleobase-containing small molecule met...",471,41,45.99,"1.00000","1.00000"
"5333","GO:0021517","ventral spinal cord development",48,11,4.69,"1.00000","0.88464"
"5334","GO:0010657","muscle cell apoptotic process",56,9,5.47,"1.00000","1.00000"
"5335","GO:0019438","aromatic compound biosynthetic process",2032,206,198.39,"1.00000","0.26530"
"5336","GO:0055070","copper ion homeostasis",22,2,2.15,"1.00000","0.62928"
"5337","GO:0010658","striated muscle cell apoptotic process",33,3,3.22,"1.00000","1.00000"
"5338","GO:0010659","cardiac muscle cell apoptotic process",32,2,3.12,"1.00000","0.74065"
"5339","GO:0021543","pallium development",170,26,16.6,"1.00000","1.00000"
"5340","GO:0021545","cranial nerve development",56,13,5.47,"1.00000","0.14880"
"5341","GO:0070887","cellular response to chemical stimulus",1568,175,153.09,"1.00000","0.80307"
"5342","GO:0055021","regulation of cardiac muscle tissue grow...",51,9,4.98,"1.00000","1.00000"
"5343","GO:0070873","regulation of glycogen metabolic process",27,8,2.64,"1.00000","0.42961"
"5344","GO:0021535","cell migration in hindbrain",20,7,1.95,"1.00000","0.66343"
"5345","GO:0033865","nucleoside bisphosphate metabolic proces...",72,2,7.03,"1.00000","1.00000"
"5346","GO:0021536","diencephalon development",70,13,6.83,"1.00000","0.83686"
"5347","GO:0033866","nucleoside bisphosphate biosynthetic pro...",31,1,3.03,"1.00000","1.00000"
"5348","GO:0042908","xenobiotic transport",65,5,6.35,"1.00000","0.76464"
"5349","GO:0016236","macroautophagy",250,29,24.41,"1.00000","0.14891"
"5350","GO:0097696","receptor signaling pathway via STAT",89,12,8.69,"1.00000","1.00000"
"5351","GO:0055017","cardiac muscle tissue growth",62,13,6.05,"1.00000","0.26812"
"5352","GO:0032303","regulation of icosanoid secretion",21,4,2.05,"1.00000","0.48768"
"5353","GO:0032309","icosanoid secretion",34,7,3.32,"1.00000","1.00000"
"5354","GO:0048199","vesicle targeting, to, from or within Go...",50,2,4.88,"1.00000","0.26143"
"5355","GO:0010611","regulation of cardiac muscle hypertrophy",59,7,5.76,"1.00000","1.00000"
"5356","GO:0050802","circadian sleep/wake cycle, sleep",47,10,4.59,"1.00000","0.88538"
"5357","GO:0050803","regulation of synapse structure or activ...",308,51,30.07,"1.00000","0.74919"
"5358","GO:1900424","regulation of defense response to bacter...",43,5,4.2,"1.00000","0.81253"
"5359","GO:0002920","regulation of humoral immune response",57,7,5.57,"1.00000","1.00000"
"5360","GO:0007098","centrosome cycle",160,7,15.62,"1.00000","0.10739"
"5361","GO:0002922","positive regulation of humoral immune re...",22,3,2.15,"1.00000","0.52772"
"5362","GO:0055034","Bolwig's organ development",12,2,1.17,"1.00000","1.00000"
"5363","GO:0033875","ribonucleoside bisphosphate metabolic pr...",72,2,7.03,"1.00000","0.52685"
"5364","GO:0070848","response to growth factor",480,65,46.86,"1.00000","0.55617"
