"","GO.ID","Term","Annotated","Significant","Expected","classic"
"4755","GO:0045570","regulation of imaginal disc growth",18,0,0.37,"1.00000"
"4756","GO:0045581","negative regulation of T cell differenti...",14,0,0.29,"1.00000"
"4757","GO:0045582","positive regulation of T cell differenti...",30,0,0.62,"1.00000"
"4758","GO:0045599","negative regulation of fat cell differen...",16,0,0.33,"1.00000"
"4759","GO:0045601","regulation of endothelial cell different...",17,0,0.35,"1.00000"
"4760","GO:0045610","regulation of hemocyte differentiation",24,0,0.49,"1.00000"
"4761","GO:0045611","negative regulation of hemocyte differen...",13,0,0.27,"1.00000"
"4762","GO:0045613","regulation of plasmatocyte differentiati...",12,0,0.25,"1.00000"
"4763","GO:0045614","negative regulation of plasmatocyte diff...",12,0,0.25,"1.00000"
"4764","GO:0045616","regulation of keratinocyte differentiati...",13,0,0.27,"1.00000"
"4765","GO:0045620","negative regulation of lymphocyte differ...",15,0,0.31,"1.00000"
"4766","GO:0045621","positive regulation of lymphocyte differ...",34,0,0.7,"1.00000"
"4767","GO:0045622","regulation of T-helper cell differentiat...",11,0,0.23,"1.00000"
"4768","GO:0045648","positive regulation of erythrocyte diffe...",16,0,0.33,"1.00000"
"4769","GO:0045652","regulation of megakaryocyte differentiat...",21,0,0.43,"1.00000"
"4770","GO:0045668","negative regulation of osteoblast differ...",25,0,0.51,"1.00000"
"4771","GO:0045670","regulation of osteoclast differentiation",37,0,0.76,"1.00000"
"4772","GO:0045671","negative regulation of osteoclast differ...",10,0,0.21,"1.00000"
"4773","GO:0045672","positive regulation of osteoclast differ...",13,0,0.27,"1.00000"
"4774","GO:0045676","regulation of R7 cell differentiation",11,0,0.23,"1.00000"
"4775","GO:0045683","negative regulation of epidermis develop...",10,0,0.21,"1.00000"
"4776","GO:0045685","regulation of glial cell differentiation",46,0,0.94,"1.00000"
"4777","GO:0045686","negative regulation of glial cell differ...",21,0,0.43,"1.00000"
"4778","GO:0045687","positive regulation of glial cell differ...",23,0,0.47,"1.00000"
"4779","GO:0045724","positive regulation of cilium assembly",22,0,0.45,"1.00000"
"4780","GO:0045725","positive regulation of glycogen biosynth...",10,0,0.21,"1.00000"
"4781","GO:0045730","respiratory burst",18,0,0.37,"1.00000"
"4782","GO:0045736","negative regulation of cyclin-dependent ...",20,0,0.41,"1.00000"
"4783","GO:0045737","positive regulation of cyclin-dependent ...",22,0,0.45,"1.00000"
"4784","GO:0045738","negative regulation of DNA repair",18,0,0.37,"1.00000"
"4785","GO:0045739","positive regulation of DNA repair",41,0,0.84,"1.00000"
"4786","GO:0045740","positive regulation of DNA replication",38,0,0.78,"1.00000"
"4787","GO:0045743","positive regulation of fibroblast growth...",11,0,0.23,"1.00000"
"4788","GO:0045744","negative regulation of G protein-coupled...",21,0,0.43,"1.00000"
"4789","GO:0045745","positive regulation of G protein-coupled...",30,0,0.62,"1.00000"
"4790","GO:0045773","positive regulation of axon extension",53,0,1.09,"1.00000"
"4791","GO:0045776","negative regulation of blood pressure",28,0,0.57,"1.00000"
"4792","GO:0045780","positive regulation of bone resorption",10,0,0.21,"1.00000"
"4793","GO:0045786","negative regulation of cell cycle",406,0,8.32,"1.00000"
"4794","GO:0045792","negative regulation of cell size",23,0,0.47,"1.00000"
"4795","GO:0045793","positive regulation of cell size",45,0,0.92,"1.00000"
"4796","GO:0045806","negative regulation of endocytosis",33,0,0.68,"1.00000"
"4797","GO:0045815","transcription initiation-coupled chromat...",49,0,1,"1.00000"
"4798","GO:0045821","positive regulation of glycolytic proces...",21,0,0.43,"1.00000"
"4799","GO:0045822","negative regulation of heart contraction",14,0,0.29,"1.00000"
"4800","GO:0045830","positive regulation of isotype switching",14,0,0.29,"1.00000"
"4801","GO:0045835","negative regulation of meiotic nuclear d...",20,0,0.41,"1.00000"
"4802","GO:0045839","negative regulation of mitotic nuclear d...",48,0,0.98,"1.00000"
"4803","GO:0045840","positive regulation of mitotic nuclear d...",45,0,0.92,"1.00000"
"4804","GO:0045841","negative regulation of mitotic metaphase...",35,0,0.72,"1.00000"
"4805","GO:0045842","positive regulation of mitotic metaphase...",13,0,0.27,"1.00000"
"4806","GO:0045843","negative regulation of striated muscle t...",42,0,0.86,"1.00000"
"4807","GO:0045844","positive regulation of striated muscle t...",48,0,0.98,"1.00000"
"4808","GO:0045851","pH reduction",26,0,0.53,"1.00000"
"4809","GO:0045876","positive regulation of sister chromatid ...",12,0,0.25,"1.00000"
"4810","GO:0045879","negative regulation of smoothened signal...",30,0,0.62,"1.00000"
"4811","GO:0045898","regulation of RNA polymerase II transcri...",13,0,0.27,"1.00000"
"4812","GO:0045899","positive regulation of RNA polymerase II...",11,0,0.23,"1.00000"
"4813","GO:0045907","positive regulation of vasoconstriction",23,0,0.47,"1.00000"
"4814","GO:0045910","negative regulation of DNA recombination",40,0,0.82,"1.00000"
"4815","GO:0045911","positive regulation of DNA recombination",25,0,0.51,"1.00000"
"4816","GO:0045922","negative regulation of fatty acid metabo...",13,0,0.27,"1.00000"
"4817","GO:0045923","positive regulation of fatty acid metabo...",17,0,0.35,"1.00000"
"4818","GO:0045930","negative regulation of mitotic cell cycl...",218,0,4.47,"1.00000"
"4819","GO:0045933","positive regulation of muscle contractio...",37,0,0.76,"1.00000"
"4820","GO:0045943","positive regulation of transcription by ...",26,0,0.53,"1.00000"
"4821","GO:0045947","negative regulation of translational ini...",11,0,0.23,"1.00000"
"4822","GO:0045948","positive regulation of translational ini...",18,0,0.37,"1.00000"
"4823","GO:0045950","negative regulation of mitotic recombina...",11,0,0.23,"1.00000"
"4824","GO:0045980","negative regulation of nucleotide metabo...",23,0,0.47,"1.00000"
"4825","GO:0045981","positive regulation of nucleotide metabo...",37,0,0.76,"1.00000"
"4826","GO:0045987","positive regulation of smooth muscle con...",24,0,0.49,"1.00000"
"4827","GO:0045989","positive regulation of striated muscle c...",11,0,0.23,"1.00000"
"4828","GO:0045992","negative regulation of embryonic develop...",23,0,0.47,"1.00000"
"4829","GO:0046031","ADP metabolic process",68,0,1.39,"1.00000"
"4830","GO:0046032","ADP catabolic process",63,0,1.29,"1.00000"
"4831","GO:0046034","ATP metabolic process",228,0,4.67,"1.00000"
"4832","GO:0046037","GMP metabolic process",12,0,0.25,"1.00000"
"4833","GO:0046039","GTP metabolic process",27,0,0.55,"1.00000"
"4834","GO:0046040","IMP metabolic process",10,0,0.21,"1.00000"
"4835","GO:0046112","nucleobase biosynthetic process",16,0,0.33,"1.00000"
"4836","GO:0046128","purine ribonucleoside metabolic process",61,0,1.25,"1.00000"
"4837","GO:0046129","purine ribonucleoside biosynthetic proce...",11,0,0.23,"1.00000"
"4838","GO:0046130","purine ribonucleoside catabolic process",14,0,0.29,"1.00000"
"4839","GO:0046131","pyrimidine ribonucleoside metabolic proc...",15,0,0.31,"1.00000"
"4840","GO:0046132","pyrimidine ribonucleoside biosynthetic p...",11,0,0.23,"1.00000"
"4841","GO:0046134","pyrimidine nucleoside biosynthetic proce...",16,0,0.33,"1.00000"
"4842","GO:0046148","pigment biosynthetic process",81,0,1.66,"1.00000"
"4843","GO:0046152","ommochrome metabolic process",23,0,0.47,"1.00000"
"4844","GO:0046158","ocellus pigment metabolic process",23,0,0.47,"1.00000"
"4845","GO:0046174","polyol catabolic process",14,0,0.29,"1.00000"
"4846","GO:0046209","nitric oxide metabolic process",39,0,0.8,"1.00000"
"4847","GO:0046320","regulation of fatty acid oxidation",16,0,0.33,"1.00000"
"4848","GO:0046321","positive regulation of fatty acid oxidat...",10,0,0.21,"1.00000"
"4849","GO:0046325","negative regulation of glucose import",16,0,0.33,"1.00000"
"4850","GO:0046331","lateral inhibition",30,0,0.62,"1.00000"
"4851","GO:0046337","phosphatidylethanolamine metabolic proce...",16,0,0.33,"1.00000"
"4852","GO:0046349","amino sugar biosynthetic process",13,0,0.27,"1.00000"
"4853","GO:0046386","deoxyribose phosphate catabolic process",12,0,0.25,"1.00000"
"4854","GO:0046395","carboxylic acid catabolic process",184,0,3.77,"1.00000"
"4855","GO:0046426","negative regulation of receptor signalin...",30,0,0.62,"1.00000"
"4856","GO:0046439","L-cysteine metabolic process",10,0,0.21,"1.00000"
"4857","GO:0046456","icosanoid biosynthetic process",31,0,0.64,"1.00000"
"4858","GO:0046457","prostanoid biosynthetic process",23,0,0.47,"1.00000"
"4859","GO:0046461","neutral lipid catabolic process",27,0,0.55,"1.00000"
"4860","GO:0046464","acylglycerol catabolic process",27,0,0.55,"1.00000"
"4861","GO:0046466","membrane lipid catabolic process",20,0,0.41,"1.00000"
"4862","GO:0046473","phosphatidic acid metabolic process",21,0,0.43,"1.00000"
"4863","GO:0046479","glycosphingolipid catabolic process",10,0,0.21,"1.00000"
"4864","GO:0046485","ether lipid metabolic process",10,0,0.21,"1.00000"
"4865","GO:0046496","nicotinamide nucleotide metabolic proces...",125,0,2.56,"1.00000"
"4866","GO:0046498","S-adenosylhomocysteine metabolic process",10,0,0.21,"1.00000"
"4867","GO:0046500","S-adenosylmethionine metabolic process",15,0,0.31,"1.00000"
"4868","GO:0046514","ceramide catabolic process",10,0,0.21,"1.00000"
"4869","GO:0046519","sphingoid metabolic process",12,0,0.25,"1.00000"
"4870","GO:0046528","imaginal disc fusion",15,0,0.31,"1.00000"
"4871","GO:0046529","imaginal disc fusion, thorax closure",15,0,0.31,"1.00000"
"4872","GO:0046548","retinal rod cell development",10,0,0.21,"1.00000"
"4873","GO:0046552","photoreceptor cell fate commitment",36,0,0.74,"1.00000"
"4874","GO:0046578","regulation of Ras protein signal transdu...",127,0,2.6,"1.00000"
"4875","GO:0046579","positive regulation of Ras protein signa...",42,0,0.86,"1.00000"
"4876","GO:0046580","negative regulation of Ras protein signa...",43,0,0.88,"1.00000"
"4877","GO:0046596","regulation of viral entry into host cell",10,0,0.21,"1.00000"
"4878","GO:0046599","regulation of centriole replication",18,0,0.37,"1.00000"
"4879","GO:0046602","regulation of mitotic centrosome separat...",13,0,0.27,"1.00000"
"4880","GO:0046605","regulation of centrosome cycle",62,0,1.27,"1.00000"
"4881","GO:0046606","negative regulation of centrosome cycle",17,0,0.35,"1.00000"
"4882","GO:0046607","positive regulation of centrosome cycle",11,0,0.23,"1.00000"
"4883","GO:0046621","negative regulation of organ growth",43,0,0.88,"1.00000"
"4884","GO:0046622","positive regulation of organ growth",43,0,0.88,"1.00000"
"4885","GO:0046627","negative regulation of insulin receptor ...",38,0,0.78,"1.00000"
"4886","GO:0046631","alpha-beta T cell activation",54,0,1.11,"1.00000"
"4887","GO:0046632","alpha-beta T cell differentiation",43,0,0.88,"1.00000"
"4888","GO:0046633","alpha-beta T cell proliferation",13,0,0.27,"1.00000"
"4889","GO:0046634","regulation of alpha-beta T cell activati...",35,0,0.72,"1.00000"
"4890","GO:0046635","positive regulation of alpha-beta T cell...",25,0,0.51,"1.00000"
"4891","GO:0046636","negative regulation of alpha-beta T cell...",11,0,0.23,"1.00000"
"4892","GO:0046637","regulation of alpha-beta T cell differen...",24,0,0.49,"1.00000"
"4893","GO:0046638","positive regulation of alpha-beta T cell...",19,0,0.39,"1.00000"
"4894","GO:0046640","regulation of alpha-beta T cell prolifer...",12,0,0.25,"1.00000"
"4895","GO:0046651","lymphocyte proliferation",90,0,1.85,"1.00000"
"4896","GO:0046653","tetrahydrofolate metabolic process",11,0,0.23,"1.00000"
"4897","GO:0046655","folic acid metabolic process",12,0,0.25,"1.00000"
"4898","GO:0046670","positive regulation of retinal cell prog...",10,0,0.21,"1.00000"
"4899","GO:0046689","response to mercury ion",13,0,0.27,"1.00000"
"4900","GO:0046710","GDP metabolic process",10,0,0.21,"1.00000"
"4901","GO:0046718","symbiont entry into host cell",25,0,0.51,"1.00000"
"4902","GO:0046755","viral budding",16,0,0.33,"1.00000"
"4903","GO:0046782","regulation of viral transcription",23,0,0.47,"1.00000"
"4904","GO:0046785","microtubule polymerization",56,0,1.15,"1.00000"
"4905","GO:0046823","negative regulation of nucleocytoplasmic...",27,0,0.55,"1.00000"
"4906","GO:0046824","positive regulation of nucleocytoplasmic...",58,0,1.19,"1.00000"
"4907","GO:0046825","regulation of protein export from nucleu...",37,0,0.76,"1.00000"
"4908","GO:0046827","positive regulation of protein export fr...",14,0,0.29,"1.00000"
"4909","GO:0046831","regulation of RNA export from nucleus",17,0,0.35,"1.00000"
"4910","GO:0046834","lipid phosphorylation",54,0,1.11,"1.00000"
"4911","GO:0046835","carbohydrate phosphorylation",20,0,0.41,"1.00000"
"4912","GO:0046843","dorsal appendage formation",35,0,0.72,"1.00000"
"4913","GO:0046849","bone remodeling",50,0,1.03,"1.00000"
"4914","GO:0046850","regulation of bone remodeling",23,0,0.47,"1.00000"
"4915","GO:0046852","positive regulation of bone remodeling",10,0,0.21,"1.00000"
"4916","GO:0046854","phosphatidylinositol phosphate biosynthe...",52,0,1.07,"1.00000"
"4917","GO:0046886","positive regulation of hormone biosynthe...",13,0,0.27,"1.00000"
"4918","GO:0046902","regulation of mitochondrial membrane per...",37,0,0.76,"1.00000"
"4919","GO:0046940","nucleoside monophosphate phosphorylation",20,0,0.41,"1.00000"
"4920","GO:0046949","fatty-acyl-CoA biosynthetic process",19,0,0.39,"1.00000"
"4921","GO:0046950","cellular ketone body metabolic process",10,0,0.21,"1.00000"
"4922","GO:0046958","nonassociative learning",16,0,0.33,"1.00000"
"4923","GO:0046959","habituation",14,0,0.29,"1.00000"
"4924","GO:0047496","vesicle transport along microtubule",30,0,0.62,"1.00000"
"4925","GO:0047497","mitochondrion transport along microtubul...",20,0,0.41,"1.00000"
"4926","GO:0048008","platelet-derived growth factor receptor ...",29,0,0.59,"1.00000"
"4927","GO:0048010","vascular endothelial growth factor recep...",52,0,1.07,"1.00000"
"4928","GO:0048011","neurotrophin TRK receptor signaling path...",19,0,0.39,"1.00000"
"4929","GO:0048013","ephrin receptor signaling pathway",47,0,0.96,"1.00000"
"4930","GO:0048015","phosphatidylinositol-mediated signaling",40,0,0.82,"1.00000"
"4931","GO:0048025","negative regulation of mRNA splicing, vi...",15,0,0.31,"1.00000"
"4932","GO:0048026","positive regulation of mRNA splicing, vi...",15,0,0.31,"1.00000"
"4933","GO:0048041","focal adhesion assembly",32,0,0.66,"1.00000"
"4934","GO:0048056","R3/R4 cell differentiation",15,0,0.31,"1.00000"
"4935","GO:0048067","cuticle pigmentation",21,0,0.43,"1.00000"
"4936","GO:0048085","adult chitin-containing cuticle pigmenta...",16,0,0.33,"1.00000"
"4937","GO:0048132","female germ-line stem cell asymmetric di...",16,0,0.33,"1.00000"
"4938","GO:0048134","germ-line cyst formation",26,0,0.53,"1.00000"
"4939","GO:0048135","female germ-line cyst formation",18,0,0.37,"1.00000"
"4940","GO:0048137","spermatocyte division",18,0,0.37,"1.00000"
"4941","GO:0048138","germ-line cyst encapsulation",15,0,0.31,"1.00000"
"4942","GO:0048169","regulation of long-term neuronal synapti...",23,0,0.47,"1.00000"
"4943","GO:0048194","Golgi vesicle budding",59,0,1.21,"1.00000"
"4944","GO:0048199","vesicle targeting, to, from or within Go...",56,0,1.15,"1.00000"
"4945","GO:0048207","vesicle targeting, rough ER to cis-Golgi",50,0,1.03,"1.00000"
"4946","GO:0048208","COPII vesicle coating",50,0,1.03,"1.00000"
"4947","GO:0048246","macrophage chemotaxis",16,0,0.33,"1.00000"
"4948","GO:0048247","lymphocyte chemotaxis",10,0,0.21,"1.00000"
"4949","GO:0048261","negative regulation of receptor-mediated...",10,0,0.21,"1.00000"
"4950","GO:0048262","determination of dorsal/ventral asymmetr...",25,0,0.51,"1.00000"
"4951","GO:0048263","determination of dorsal identity",17,0,0.35,"1.00000"
"4952","GO:0048278","vesicle docking",54,0,1.11,"1.00000"
"4953","GO:0048280","vesicle fusion with Golgi apparatus",11,0,0.23,"1.00000"
"4954","GO:0048286","lung alveolus development",22,0,0.45,"1.00000"
"4955","GO:0048308","organelle inheritance",16,0,0.33,"1.00000"
"4956","GO:0048311","mitochondrion distribution",28,0,0.57,"1.00000"
"4957","GO:0048312","intracellular distribution of mitochondr...",13,0,0.27,"1.00000"
"4958","GO:0048339","paraxial mesoderm development",16,0,0.33,"1.00000"
"4959","GO:0048368","lateral mesoderm development",10,0,0.21,"1.00000"
"4960","GO:0048384","retinoic acid receptor signaling pathway",16,0,0.33,"1.00000"
"4961","GO:0048485","sympathetic nervous system development",11,0,0.23,"1.00000"
"4962","GO:0048486","parasympathetic nervous system developme...",11,0,0.23,"1.00000"
"4963","GO:0048488","synaptic vesicle endocytosis",58,0,1.19,"1.00000"
"4964","GO:0048490","anterograde synaptic vesicle transport",13,0,0.27,"1.00000"
"4965","GO:0048524","positive regulation of viral process",61,0,1.25,"1.00000"
"4966","GO:0048525","negative regulation of viral process",29,0,0.59,"1.00000"
"4967","GO:0048536","spleen development",30,0,0.62,"1.00000"
"4968","GO:0048546","digestive tract morphogenesis",102,0,2.09,"1.00000"
"4969","GO:0048557","embryonic digestive tract morphogenesis",27,0,0.55,"1.00000"
"4970","GO:0048566","embryonic digestive tract development",39,0,0.8,"1.00000"
"4971","GO:0048570","notochord morphogenesis",11,0,0.23,"1.00000"
"4972","GO:0048581","negative regulation of post-embryonic de...",35,0,0.72,"1.00000"
"4973","GO:0048619","embryonic hindgut morphogenesis",36,0,0.74,"1.00000"
"4974","GO:0048634","regulation of muscle organ development",116,0,2.38,"1.00000"
"4975","GO:0048635","negative regulation of muscle organ deve...",45,0,0.92,"1.00000"
"4976","GO:0048636","positive regulation of muscle organ deve...",50,0,1.03,"1.00000"
"4977","GO:0048641","regulation of skeletal muscle tissue dev...",37,0,0.76,"1.00000"
"4978","GO:0048643","positive regulation of skeletal muscle t...",16,0,0.33,"1.00000"
