"","GO.ID","Term","Annotated","Significant","Expected","classic"
"6065","GO:0072344","rescue of stalled ribosome",16,0,0.85,"1.00000"
"6066","GO:0072350","tricarboxylic acid metabolic process",41,0,2.18,"1.00000"
"6067","GO:0072520","seminiferous tubule development",14,0,0.74,"1.00000"
"6068","GO:0072525","pyridine-containing compound biosyntheti...",37,0,1.97,"1.00000"
"6069","GO:0072528","pyrimidine-containing compound biosynthe...",33,0,1.75,"1.00000"
"6070","GO:0072530","purine-containing compound transmembrane...",10,0,0.53,"1.00000"
"6071","GO:0072538","T-helper 17 type immune response",12,0,0.64,"1.00000"
"6072","GO:0072539","T-helper 17 cell differentiation",10,0,0.53,"1.00000"
"6073","GO:0072574","hepatocyte proliferation",16,0,0.85,"1.00000"
"6074","GO:0072575","epithelial cell proliferation involved i...",16,0,0.85,"1.00000"
"6075","GO:0072583","clathrin-dependent endocytosis",49,0,2.6,"1.00000"
"6076","GO:0072599","establishment of protein localization to...",237,0,12.59,"1.00000"
"6077","GO:0072662","protein localization to peroxisome",48,0,2.55,"1.00000"
"6078","GO:0072663","establishment of protein localization to...",48,0,2.55,"1.00000"
"6079","GO:0072676","lymphocyte migration",34,0,1.81,"1.00000"
"6080","GO:0072678","T cell migration",28,0,1.49,"1.00000"
"6081","GO:0072697","protein localization to cell cortex",24,0,1.27,"1.00000"
"6082","GO:0072698","protein localization to microtubule cyto...",39,0,2.07,"1.00000"
"6083","GO:0072710","response to hydroxyurea",10,0,0.53,"1.00000"
"6084","GO:0072733","response to staurosporine",16,0,0.85,"1.00000"
"6085","GO:0072734","cellular response to staurosporine",16,0,0.85,"1.00000"
"6086","GO:0075733","intracellular transport of virus",12,0,0.64,"1.00000"
"6087","GO:0080009","mRNA methylation",11,0,0.58,"1.00000"
"6088","GO:0080184","response to phenylpropanoid",15,0,0.8,"1.00000"
"6089","GO:0086005","ventricular cardiac muscle cell action p...",12,0,0.64,"1.00000"
"6090","GO:0090025","regulation of monocyte chemotaxis",13,0,0.69,"1.00000"
"6091","GO:0090036","regulation of protein kinase C signaling",10,0,0.53,"1.00000"
"6092","GO:0090042","tubulin deacetylation",10,0,0.53,"1.00000"
"6093","GO:0090043","regulation of tubulin deacetylation",10,0,0.53,"1.00000"
"6094","GO:0090051","negative regulation of cell migration in...",17,0,0.9,"1.00000"
"6095","GO:0090074","negative regulation of protein homodimer...",11,0,0.58,"1.00000"
"6096","GO:0090083","regulation of inclusion body assembly",27,0,1.43,"1.00000"
"6097","GO:0090084","negative regulation of inclusion body as...",25,0,1.33,"1.00000"
"6098","GO:0090085","regulation of protein deubiquitination",11,0,0.58,"1.00000"
"6099","GO:0090110","COPII-coated vesicle cargo loading",11,0,0.58,"1.00000"
"6100","GO:0090140","regulation of mitochondrial fission",12,0,0.64,"1.00000"
"6101","GO:0090151","establishment of protein localization to...",19,0,1.01,"1.00000"
"6102","GO:0090153","regulation of sphingolipid biosynthetic ...",26,0,1.38,"1.00000"
"6103","GO:0090154","positive regulation of sphingolipid bios...",21,0,1.12,"1.00000"
"6104","GO:0090160","Golgi to lysosome transport",12,0,0.64,"1.00000"
"6105","GO:0090161","Golgi ribbon formation",12,0,0.64,"1.00000"
"6106","GO:0090169","regulation of spindle assembly",20,0,1.06,"1.00000"
"6107","GO:0090177","establishment of planar polarity involve...",10,0,0.53,"1.00000"
"6108","GO:0090199","regulation of release of cytochrome c fr...",30,0,1.59,"1.00000"
"6109","GO:0090200","positive regulation of release of cytoch...",17,0,0.9,"1.00000"
"6110","GO:0090201","negative regulation of release of cytoch...",14,0,0.74,"1.00000"
"6111","GO:0090207","regulation of triglyceride metabolic pro...",34,0,1.81,"1.00000"
"6112","GO:0090208","positive regulation of triglyceride meta...",21,0,1.12,"1.00000"
"6113","GO:0090220","chromosome localization to nuclear envel...",11,0,0.58,"1.00000"
"6114","GO:0090224","regulation of spindle organization",37,0,1.97,"1.00000"
"6115","GO:0090231","regulation of spindle checkpoint",11,0,0.58,"1.00000"
"6116","GO:0090266","regulation of mitotic cell cycle spindle...",11,0,0.58,"1.00000"
"6117","GO:0090277","positive regulation of peptide hormone s...",51,0,2.71,"1.00000"
"6118","GO:0090280","positive regulation of calcium ion impor...",12,0,0.64,"1.00000"
"6119","GO:0090307","mitotic spindle assembly",75,0,3.98,"1.00000"
"6120","GO:0090312","positive regulation of protein deacetyla...",12,0,0.64,"1.00000"
"6121","GO:0090317","negative regulation of intracellular pro...",37,0,1.97,"1.00000"
"6122","GO:0090322","regulation of superoxide metabolic proce...",23,0,1.22,"1.00000"
"6123","GO:0090324","negative regulation of oxidative phospho...",13,0,0.69,"1.00000"
"6124","GO:0090326","positive regulation of locomotion involv...",12,0,0.64,"1.00000"
"6125","GO:0090330","regulation of platelet aggregation",12,0,0.64,"1.00000"
"6126","GO:0090386","phagosome maturation involved in apoptot...",14,0,0.74,"1.00000"
"6127","GO:0090398","cellular senescence",44,0,2.34,"1.00000"
"6128","GO:0090399","replicative senescence",11,0,0.58,"1.00000"
"6129","GO:0090435","protein localization to nuclear envelope",11,0,0.58,"1.00000"
"6130","GO:0090522","vesicle tethering involved in exocytosis",12,0,0.64,"1.00000"
"6131","GO:0090656","t-circle formation",15,0,0.8,"1.00000"
"6132","GO:0090657","telomeric loop disassembly",10,0,0.53,"1.00000"
"6133","GO:0090737","telomere maintenance via telomere trimmi...",15,0,0.8,"1.00000"
"6134","GO:0097009","energy homeostasis",32,0,1.7,"1.00000"
"6135","GO:0097028","dendritic cell differentiation",43,0,2.28,"1.00000"
"6136","GO:0097064","ncRNA export from nucleus",23,0,1.22,"1.00000"
"6137","GO:0097094","craniofacial suture morphogenesis",12,0,0.64,"1.00000"
"6138","GO:0097192","extrinsic apoptotic signaling pathway in...",51,0,2.71,"1.00000"
"6139","GO:0097206","nephrocyte filtration",17,0,0.9,"1.00000"
"6140","GO:0097284","hepatocyte apoptotic process",11,0,0.58,"1.00000"
"6141","GO:0097296","activation of cysteine-type endopeptidas...",17,0,0.9,"1.00000"
"6142","GO:0097494","regulation of vesicle size",17,0,0.9,"1.00000"
"6143","GO:0097499","protein localization to non-motile ciliu...",16,0,0.85,"1.00000"
"6144","GO:0097502","mannosylation",33,0,1.75,"1.00000"
"6145","GO:0097734","extracellular exosome biogenesis",16,0,0.85,"1.00000"
"6146","GO:0098534","centriole assembly",33,0,1.75,"1.00000"
"6147","GO:0098586","cellular response to virus",20,0,1.06,"1.00000"
"6148","GO:0098780","response to mitochondrial depolarisation",15,0,0.8,"1.00000"
"6149","GO:0098856","intestinal lipid absorption",14,0,0.74,"1.00000"
"6150","GO:0098877","neurotransmitter receptor transport to p...",12,0,0.64,"1.00000"
"6151","GO:0098930","axonal transport",49,0,2.6,"1.00000"
"6152","GO:0098969","neurotransmitter receptor transport to p...",11,0,0.58,"1.00000"
"6153","GO:0099022","vesicle tethering",12,0,0.64,"1.00000"
"6154","GO:0099116","tRNA 5'-end processing",10,0,0.53,"1.00000"
"6155","GO:0099500","vesicle fusion to plasma membrane",12,0,0.64,"1.00000"
"6156","GO:0099514","synaptic vesicle cytoskeletal transport",11,0,0.58,"1.00000"
"6157","GO:0099517","synaptic vesicle transport along microtu...",11,0,0.58,"1.00000"
"6158","GO:0099632","protein transport within plasma membrane",14,0,0.74,"1.00000"
"6159","GO:0099637","neurotransmitter receptor transport",14,0,0.74,"1.00000"
"6160","GO:0106118","regulation of sterol biosynthetic proces...",36,0,1.91,"1.00000"
"6161","GO:0110110","positive regulation of animal organ morp...",22,0,1.17,"1.00000"
"6162","GO:0110116","regulation of compound eye photoreceptor...",13,0,0.69,"1.00000"
"6163","GO:0110154","RNA decapping",11,0,0.58,"1.00000"
"6164","GO:0110156","methylguanosine-cap decapping",11,0,0.58,"1.00000"
"6165","GO:0120316","sperm flagellum assembly",17,0,0.9,"1.00000"
"6166","GO:0140053","mitochondrial gene expression",94,0,4.99,"1.00000"
"6167","GO:0140112","extracellular vesicle biogenesis",16,0,0.85,"1.00000"
"6168","GO:0140354","lipid import into cell",24,0,1.27,"1.00000"
"6169","GO:0140527","reciprocal homologous recombination",54,0,2.87,"1.00000"
"6170","GO:0140747","regulation of ncRNA transcription",38,0,2.02,"1.00000"
"6171","GO:0140894","endolysosomal toll-like receptor signali...",58,0,3.08,"1.00000"
"6172","GO:0150117","positive regulation of cell-substrate ju...",15,0,0.8,"1.00000"
"6173","GO:0170035","L-amino acid catabolic process",59,0,3.13,"1.00000"
"6174","GO:0170036","import into the mitochondrion",23,0,1.22,"1.00000"
"6175","GO:0170040","proteinogenic amino acid catabolic proce...",54,0,2.87,"1.00000"
"6176","GO:0170044","non-proteinogenic amino acid catabolic p...",23,0,1.22,"1.00000"
"6177","GO:1900034","regulation of cellular response to heat",30,0,1.59,"1.00000"
"6178","GO:1900037","regulation of cellular response to hypox...",14,0,0.74,"1.00000"
"6179","GO:1900074","negative regulation of neuromuscular syn...",10,0,0.53,"1.00000"
"6180","GO:1900078","positive regulation of cellular response...",19,0,1.01,"1.00000"
"6181","GO:1900102","negative regulation of endoplasmic retic...",28,0,1.49,"1.00000"
"6182","GO:1900103","positive regulation of endoplasmic retic...",17,0,0.9,"1.00000"
"6183","GO:1900107","regulation of nodal signaling pathway",11,0,0.58,"1.00000"
"6184","GO:1900151","regulation of nuclear-transcribed mRNA c...",18,0,0.96,"1.00000"
"6185","GO:1900153","positive regulation of nuclear-transcrib...",16,0,0.85,"1.00000"
"6186","GO:1900181","negative regulation of protein localizat...",26,0,1.38,"1.00000"
"6187","GO:1900246","positive regulation of RIG-I signaling p...",13,0,0.69,"1.00000"
"6188","GO:1900274","regulation of phospholipase C activity",18,0,0.96,"1.00000"
"6189","GO:1900364","negative regulation of mRNA polyadenylat...",11,0,0.58,"1.00000"
"6190","GO:1900370","positive regulation of post-transcriptio...",20,0,1.06,"1.00000"
"6191","GO:1900372","negative regulation of purine nucleotide...",18,0,0.96,"1.00000"
"6192","GO:1900373","positive regulation of purine nucleotide...",28,0,1.49,"1.00000"
"6193","GO:1900425","negative regulation of defense response ...",13,0,0.69,"1.00000"
"6194","GO:1900426","positive regulation of defense response ...",15,0,0.8,"1.00000"
"6195","GO:1900543","negative regulation of purine nucleotide...",31,0,1.65,"1.00000"
"6196","GO:1900544","positive regulation of purine nucleotide...",37,0,1.97,"1.00000"
"6197","GO:1900744","regulation of p38MAPK cascade",22,0,1.17,"1.00000"
"6198","GO:1900745","positive regulation of p38MAPK cascade",13,0,0.69,"1.00000"
"6199","GO:1901032","negative regulation of response to react...",29,0,1.54,"1.00000"
"6200","GO:1901074","regulation of engulfment of apoptotic ce...",26,0,1.38,"1.00000"
"6201","GO:1901076","positive regulation of engulfment of apo...",18,0,0.96,"1.00000"
"6202","GO:1901099","negative regulation of signal transducti...",15,0,0.8,"1.00000"
"6203","GO:1901223","negative regulation of non-canonical NF-...",11,0,0.58,"1.00000"
"6204","GO:1901224","positive regulation of non-canonical NF-...",73,0,3.88,"1.00000"
"6205","GO:1901524","regulation of mitophagy",12,0,0.64,"1.00000"
"6206","GO:1901571","fatty acid derivative transport",19,0,1.01,"1.00000"
"6207","GO:1901616","organic hydroxy compound catabolic proce...",19,0,1.01,"1.00000"
"6208","GO:1901659","glycosyl compound biosynthetic process",55,0,2.92,"1.00000"
"6209","GO:1901661","quinone metabolic process",18,0,0.96,"1.00000"
"6210","GO:1901663","quinone biosynthetic process",16,0,0.85,"1.00000"
"6211","GO:1901673","regulation of mitotic spindle assembly",16,0,0.85,"1.00000"
"6212","GO:1901679","nucleotide transmembrane transport",13,0,0.69,"1.00000"
"6213","GO:1901722","regulation of cell proliferation involve...",11,0,0.58,"1.00000"
"6214","GO:1901797","negative regulation of signal transducti...",32,0,1.7,"1.00000"
"6215","GO:1901798","positive regulation of signal transducti...",32,0,1.7,"1.00000"
"6216","GO:1901836","regulation of transcription of nucleolar...",14,0,0.74,"1.00000"
"6217","GO:1901838","positive regulation of transcription of ...",11,0,0.58,"1.00000"
"6218","GO:1901856","negative regulation of cellular respirat...",15,0,0.8,"1.00000"
"6219","GO:1901857","positive regulation of cellular respirat...",18,0,0.96,"1.00000"
"6220","GO:1901976","regulation of cell cycle checkpoint",34,0,1.81,"1.00000"
"6221","GO:1901984","negative regulation of protein acetylati...",17,0,0.9,"1.00000"
"6222","GO:1901985","positive regulation of protein acetylati...",30,0,1.59,"1.00000"
"6223","GO:1902001","fatty acid transmembrane transport",10,0,0.53,"1.00000"
"6224","GO:1902041","regulation of extrinsic apoptotic signal...",33,0,1.75,"1.00000"
"6225","GO:1902042","negative regulation of extrinsic apoptot...",27,0,1.43,"1.00000"
"6226","GO:1902065","response to L-glutamate",13,0,0.69,"1.00000"
"6227","GO:1902074","response to salt",27,0,1.43,"1.00000"
"6228","GO:1902075","cellular response to salt",10,0,0.53,"1.00000"
"6229","GO:1902165","regulation of intrinsic apoptotic signal...",11,0,0.58,"1.00000"
"6230","GO:1902175","regulation of oxidative stress-induced i...",31,0,1.65,"1.00000"
"6231","GO:1902176","negative regulation of oxidative stress-...",17,0,0.9,"1.00000"
"6232","GO:1902229","regulation of intrinsic apoptotic signal...",44,0,2.34,"1.00000"
"6233","GO:1902230","negative regulation of intrinsic apoptot...",20,0,1.06,"1.00000"
"6234","GO:1902231","positive regulation of intrinsic apoptot...",24,0,1.27,"1.00000"
"6235","GO:1902235","regulation of endoplasmic reticulum stre...",21,0,1.12,"1.00000"
"6236","GO:1902236","negative regulation of endoplasmic retic...",15,0,0.8,"1.00000"
"6237","GO:1902253","regulation of intrinsic apoptotic signal...",37,0,1.97,"1.00000"
"6238","GO:1902254","negative regulation of intrinsic apoptot...",20,0,1.06,"1.00000"
"6239","GO:1902255","positive regulation of intrinsic apoptot...",18,0,0.96,"1.00000"
"6240","GO:1902617","response to fluoride",10,0,0.53,"1.00000"
"6241","GO:1902750","negative regulation of cell cycle G2/M p...",64,0,3.4,"1.00000"
"6242","GO:1902751","positive regulation of cell cycle G2/M p...",29,0,1.54,"1.00000"
"6243","GO:1902803","regulation of synaptic vesicle transport",24,0,1.27,"1.00000"
"6244","GO:1902893","regulation of miRNA transcription",25,0,1.33,"1.00000"
"6245","GO:1902895","positive regulation of miRNA transcripti...",20,0,1.06,"1.00000"
"6246","GO:1902902","negative regulation of autophagosome ass...",16,0,0.85,"1.00000"
"6247","GO:1902914","regulation of protein polyubiquitination",11,0,0.58,"1.00000"
"6248","GO:1902969","mitotic DNA replication",13,0,0.69,"1.00000"
"6249","GO:1903010","regulation of bone development",21,0,1.12,"1.00000"
"6250","GO:1903011","negative regulation of bone development",13,0,0.69,"1.00000"
"6251","GO:1903020","positive regulation of glycoprotein meta...",17,0,0.9,"1.00000"
"6252","GO:1903077","negative regulation of protein localizat...",15,0,0.8,"1.00000"
"6253","GO:1903083","protein localization to condensed chromo...",23,0,1.22,"1.00000"
"6254","GO:1903146","regulation of autophagy of mitochondrion",28,0,1.49,"1.00000"
"6255","GO:1903214","regulation of protein targeting to mitoc...",14,0,0.74,"1.00000"
"6256","GO:1903306","negative regulation of regulated secreto...",14,0,0.74,"1.00000"
"6257","GO:1903307","positive regulation of regulated secreto...",33,0,1.75,"1.00000"
"6258","GO:1903332","regulation of protein folding",15,0,0.8,"1.00000"
"6259","GO:1903358","regulation of Golgi organization",11,0,0.58,"1.00000"
"6260","GO:1903361","protein localization to basolateral plas...",12,0,0.64,"1.00000"
"6261","GO:1903393","positive regulation of adherens junction...",17,0,0.9,"1.00000"
"6262","GO:1903427","negative regulation of reactive oxygen s...",29,0,1.54,"1.00000"
"6263","GO:1903441","protein localization to ciliary membrane",13,0,0.69,"1.00000"
"6264","GO:1903504","regulation of mitotic spindle checkpoint",11,0,0.58,"1.00000"
"6265","GO:1903513","endoplasmic reticulum to cytosol transpo...",25,0,1.33,"1.00000"
"6266","GO:1903537","meiotic cell cycle process involved in o...",11,0,0.58,"1.00000"
"6267","GO:1903538","regulation of meiotic cell cycle process...",10,0,0.53,"1.00000"
"6268","GO:1903540","establishment of protein localization to...",11,0,0.58,"1.00000"
"6269","GO:1903541","regulation of exosomal secretion",13,0,0.69,"1.00000"
"6270","GO:1903543","positive regulation of exosomal secretio...",12,0,0.64,"1.00000"
"6271","GO:1903573","negative regulation of response to endop...",49,0,2.6,"1.00000"
"6272","GO:1903579","negative regulation of ATP metabolic pro...",30,0,1.59,"1.00000"
"6273","GO:1903580","positive regulation of ATP metabolic pro...",33,0,1.75,"1.00000"
"6274","GO:1903599","positive regulation of autophagy of mito...",10,0,0.53,"1.00000"
"6275","GO:1903608","protein localization to cytoplasmic stre...",12,0,0.64,"1.00000"
"6276","GO:1903624","regulation of DNA catabolic process",10,0,0.53,"1.00000"
"6277","GO:1903671","negative regulation of sprouting angioge...",22,0,1.17,"1.00000"
"6278","GO:1903715","regulation of aerobic respiration",38,0,2.02,"1.00000"
"6279","GO:1903725","regulation of phospholipid metabolic pro...",62,0,3.29,"1.00000"
